thread_id,tweet_id,author_id,inbound,created_at,text,turn_index,clean_text,is_triage
89195,89193,135291,True,2017-11-30T17:26:20Z,"@AmazonHelp I just got off the line with you guys, in summary: @116324 lied about delivery, lied about coming to my door, hung up on your own customer service (poor girl). So I refunded it.",6,"I just got off the line with you guys, in summary: lied about delivery, lied about coming to my door, hung up on your own customer service (poor girl). So I refunded it.",False
892741,892741,331982,True,2017-10-13T17:49:51Z,"Pre-ordered a couple things and come release day, they still haven't shown up... what's up with that @AmazonHelp?",0,"Pre-ordered a couple things and come release day, they still haven't shown up... what's up with that?",False
892741,892740,AmazonHelp,False,2017-10-13T18:00:50Z,@331982 We're happy to help! Our couriers deliver up until 21:00. Please let us know if you haven't received it by then! ^ML,1,We're happy to help! Our couriers deliver up until 21:00. Please let us know if you haven't received it by then!,False
893164,893164,332078,True,2017-10-10T04:42:00Z,So I preordered Turtles All the Way Down 2 months ago &amp; amazon waits to charge it today when I have $.79 in my bank account🙃,0,So I preordered Turtles All the Way Down 2 months ago &amp; amazon waits to charge it today when I have $.79 in my bank account🙃.,False
893164,893163,AmazonHelp,False,2017-10-10T04:59:27Z,@332078 I'm sorry for the unexpected charge! We don't charge you for an order until it enters the shipping process. ^WT,1,I'm sorry for the unexpected charge! We don't charge you for an order until it enters the shipping process.,False
894284,894284,332333,True,2017-10-20T21:23:00Z,Hey @AmazonHelp I’ve ordered a book and it came in a huge box so it got REALLY beat up. Anything I can do about this? 😫 https://t.co/pm6JWwPGav,0,Hey I’ve ordered a book and it came in a huge box so it got REALLY beat up. Anything I can do about this? 😫.,False
894284,894282,AmazonHelp,False,2017-10-20T21:32:31Z,@332333 Oh no! I'm so sorry to see this. Let's take a closer look at some options here: https://t.co/Y5jpI9gRhE ^NM,1,Oh no! I'm so sorry to see this. Let's take a closer look at some options here.,False
894284,894283,332333,True,2017-10-20T21:36:04Z,@AmazonHelp So I put it back in the box and send it back....?,2,So I put it back in the box and send it back....?,False
894284,894285,AmazonHelp,False,2017-10-20T21:48:42Z,@332333 Yes! You can find more information on how to return items here: https://t.co/UIE5UWeG7F ^EB,3,Yes! You can find more information on how to return items here.,False
895108,895108,293413,True,2017-10-20T21:44:55Z,@AmazonHelp How are you going to have a chat “drop” randomly and then have a sup on a call out you on hold 10 minutes then disconnect? 😡,0,How are you going to have a chat “drop” randomly and then have a sup on a call out you on hold 10 minutes then disconnect? 😡.,False
895108,895106,AmazonHelp,False,2017-10-20T21:51:00Z,"@293413 Hey there, Chris! Without providing account information, could you let us know what's going on? We'd love to help. ^SA",1,"Hey there, Chris! Without providing account information, could you let us know what's going on? We'd love to help.",False
895108,895107,293413,True,2017-10-20T22:47:17Z,@AmazonHelp Used Prime to have a package delivered by today. Said 8pm but by 5 hadn’t left the facility. It was for our company Halloween party.,2,Used Prime to have a package delivered by today. Said 8pm but by 5 hadn’t left the facility. It was for our company Halloween party.,False
895108,895109,293413,True,2017-10-20T23:14:10Z,@AmazonHelp Was....,3,Was....,False
897087,897087,333029,True,2017-10-21T02:32:59Z,@115821 I'm currently been on this customer issue call for 1:13:50 spoke to 4 people from two different departments and still not happy. https://t.co/gpGhohKlgP,0,I'm currently been on this customer issue call for 1:13:50 spoke to 4 people from two different departments and still not happy.,False
897087,897085,AmazonHelp,False,2017-10-21T03:28:00Z,@333029 I'm sorry for the trouble! Please keep us posted on the outcome of your call. We want to make sure you're taken care of. ^JM,1,I'm sorry for the trouble! Please keep us posted on the outcome of your call. We want to make sure you're taken care of.,False
897087,897086,333029,True,2017-10-21T03:29:37Z,@AmazonHelp They will be refunding me half of my money for the items being a lot later then expected. Still does not fully help me in my mind. It will d,2,They will be refunding me half of my money for the items being a lot later then expected. Still does not fully help me in my mind. It will d.,False
898539,898539,333362,True,2017-10-21T04:27:09Z,@115821 is on my last nerve. Three shipping screw ups in a month with packages never sent. @2300 how u doing?,0,is on my last nerve. Three shipping screw ups in a month with packages never sent. how u doing?,False
898539,898538,AmazonHelp,False,2017-10-21T04:36:00Z,@333362 I'm sorry for the continuous delivery problems! Are you noticing a trend with a carrier here: https://t.co/Y5jpI9gRhE? ^DW,1,I'm sorry for the continuous delivery problems! Are you noticing a trend with a carrier here?,False
898539,898535,333362,True,2017-10-21T12:35:33Z,@AmazonHelp No. It’s you. You didn’t ship them in time (or at all) It’s not that they’ve gone missing.,2,No. It’s you. You didn’t ship them in time (or at all) It’s not that they’ve gone missing.,False
898539,898533,AmazonHelp,False,2017-10-21T12:37:28Z,@333362 Have you been provided reasoning for the delay in shipping? ^AB,3,Have you been provided reasoning for the delay in shipping?,False
898539,898534,333362,True,2017-10-21T13:22:33Z,@AmazonHelp Besides that it didn’t ship? No,4,Besides that it didn’t ship? No.,False
898539,898536,AmazonHelp,False,2017-10-21T13:31:58Z,"@333362 Hmm. Have you been able to reach us via phone or chat? If not, please do so here: https://t.co/hApLpMlfHN. ^AL",5,"Hmm. Have you been able to reach us via phone or chat? If not, please do so here.",True
898539,898537,333362,True,2017-10-21T13:40:39Z,@AmazonHelp Yes. That’s how i learned that you didn’t bother to ship them. No excuse given. Just platitudes.,6,Yes. That’s how i learned that you didn’t bother to ship them. No excuse given. Just platitudes.,False
899506,899506,333557,True,2017-10-21T03:44:55Z,@115850 pls check the issue and respond. https://t.co/lgLYUNnryy,0,pls check the issue and respond.,False
899506,899507,AmazonHelp,False,2017-10-21T04:19:26Z,@333557 Sellers determine their own shipping charges for different shipping speeds. You can find seller shipping charges 1/2 ^SH,1,Sellers determine their own shipping charges for different shipping speeds. You can find seller shipping charges 1/2.,False
899506,899505,AmazonHelp,False,2017-10-21T04:19:53Z,@333557 on the seller's profile page which is accessible by clicking the seller's name on the product details page. 2/2 ^SH,2,on the seller's profile page which is accessible by clicking the seller's name on the product details page. 2/2.,False
899506,899508,333557,True,2017-10-21T16:35:48Z,@AmazonHelp Problem is when the charge is nil in one page and 70 on another page for the same product,3,Problem is when the charge is nil in one page and 70 on another page for the same product.,False
899506,899509,AmazonHelp,False,2017-10-21T16:54:44Z,"@333557 I get your concern, Karthikeyan. We've shared your comments with internal teams for review. ^SV",4,"I get your concern, Karthikeyan. We've shared your comments with internal teams for review.",False
899525,899525,333562,True,2017-10-21T03:35:29Z,@115850 Good morning. Thanks for delivering my LG Q6 on time.I've purchased it using SBI debit card. When I'll get 10% Cashback,0,Good morning. Thanks for delivering my LG Q6 on time.I've purchased it using SBI debit card. When I'll get 10% Cashback.,False
899525,899526,AmazonHelp,False,2017-10-21T04:16:25Z,@333562 The applicable cash back under this Offer will be credited to the Bank account linked with SBI Debit or Credit 1/2 ^GK,1,The applicable cash back under this Offer will be credited to the Bank account linked with SBI Debit or Credit 1/2.,False
899525,899523,AmazonHelp,False,2017-10-21T04:16:58Z,"@333562 Card by January 17, 2018. You may refer to the link here: https://t.co/b6aJtbwg0V for more info. 2/2 ^GK",2,"Card by January 17, 2018. You may refer to the link here for more info. 2/2.",False
899525,899524,333562,True,2017-10-21T04:17:57Z,@AmazonHelp Thank you,3,Thank you.,False
900382,900382,333740,True,2017-10-17T18:18:23Z,@115821  such shabby service offer of extra 4k on exchange displayed on app &amp; customer cant avail bcoz of technical issue at ur end https://t.co/54d0iIIvL7,0,such shabby service offer of extra 4k on exchange displayed on app &amp; customer cant avail bcoz of technical issue at ur end.,False
900382,900383,AmazonHelp,False,2017-10-17T18:50:40Z,"@333740 That is quite a remark, Tarun. Could you please elaborate your query so that we can assist you better ? ^KS",1,"That is quite a remark, Tarun. Could you please elaborate your query so that we can assist you better?",False
900382,1724785,333740,True,2017-10-17T19:11:39Z,@AmazonHelp As a part of the sale running there was an extra 4k on exchang on oneplus 5 phone now due to some issue at ur end im not able to avail it,2,As a part of the sale running there was an extra 4k on exchang on oneplus 5 phone now due to some issue at ur end im not able to avail it.,False
900382,1724786,333740,True,2017-10-17T19:14:02Z,@AmazonHelp Ur call centre reps acknowlwdge the technical fault at ur end and confirmed that nothing can be done..,3,Ur call centre reps acknowlwdge the technical fault at ur end and confirmed that nothing can be done..,False
900382,1724791,AmazonHelp,False,2017-10-17T19:37:37Z,"@333740 Tarun, the availability of Exchange Offer for a product depends on several factors such as whether the product is1/2^HN",4,"Tarun, the availability of Exchange Offer for a product depends on several factors such as whether the product is1/2.",False
900382,1724790,AmazonHelp,False,2017-10-17T19:37:38Z,"@333740 Fulfilled by Amazon, your delivery location, availability of Buyback partners for that location, etc.2/3^HN",5,"Fulfilled by Amazon, your delivery location, availability of Buyback partners for that location, etc.2/3.",False
